"","patent_number","citation_count"
"1493","8961593",0
"1494","8431149",0
"1495","7175646",0
"1496","7715919",0
"1497","8900179",0
"1498","8400290",0
"1499","7715911",0
"1500","7393926",0
"1501","7715914",0
"1502","7715917",0
"1503","8849367",0
"1504","8500773",0
"1505","8500770",0
"1506","8354422",0
"1507","8500776",0
"1508","7418285",0
"1509","8721669",0
"1510","7922650",0
"1511","6863800",0
"1512","7922654",0
"1513","7659000",0
"1514","8083753",0
"1515","7276055",0
"1516","7276056",0
"1517","8025658",9
"1518","8585639",0
"1519","8585636",0
"1520","8585637",0
"1521","7008423",10
"1522","8585632",0
"1523","8487017",0
"1524","7849766",0
"1525","7815672",0
"1526","7833241",0
"1527","7195776",0
"1528","7672721",0
"1529","8845665",0
"1530","7771469",0
"1531","7316711",0
"1532","8523828",0
"1533","8221407",0
"1534","8871883",0
"1535","8496653",0
"1536","7918783",0
"1537","8496656",0
"1538","8812086",0
"1539","8812081",0
"1540","7153323",0
"1541","8739403",0
"1542","7628780",0
"1543","7628787",0
"1544","7628786",0
"1545","8434484",0
"1546","8974776",0
"1547","7324949",0
"1548","7901441",0
"1549","8303276",0
"1550","7901447",0
"1551","7904168",0
"1552","8434487",0
"1553","7753962",0
"1554","7840253",0
"1555","7175024",0
"1556","8099157",0
"1557","8105274",0
"1558","6976979",0
"1559","7172552",0
"1560","8617174",0
"1561","7933079",0
"1562","7396556",0
"1563","7641992",0
"1564","8825169",0
"1565","8742269",0
"1566","7871395",0
"1567","8579921",0
"1568","8142434",0
"1569","8142433",0
"1570","8825160",0
"1571","8425511",0
"1572","8116840",0
"1573","8795291",0
"1574","8469925",0
"1575","8431604",0
"1576","8840562",0
"1577","7767684",0
"1578","7767686",0
"1579","8685077",0
"1580","8685076",0
"1581","8685075",0
"1582","8685074",0
"1583","8636729",0
"1584","7956100",0
"1585","8685079",0
"1586","8685078",0
"1587","7300534",0
"1588","8597208",0
"1589","8750978",0
"1590","6862794",0
"1591","7135189",0
"1592","8750976",0
"1593","7588780",0
"1594","7628775",0
"1595","7383085",0
"1596","8016859",34
"1597","7598236",0
"1598","8016857",3
"1599","7856987",0
"1600","8016854",59
"1601","8016852",227
"1602","7178978",0
"1603","8535270",0
"1604","8875331",0
"1605","8597287",0
"1606","6887207",0
"1607","7390525",0
"1608","7041641",0
"1609","8828079",0
"1610","7846311",0
"1611","8828074",0
"1612","8771288",0
"1613","8123728",0
"1614","8063151",0
"1615","8101104",0
"1616","8428676",0
"1617","8428677",0
"1618","7309318",0
"1619","8428675",0
"1620","7376466",0
"1621","8252048",0
"1622","8386000",0
"1623","8386002",0
"1624","8252041",0
"1625","8143383",0
"1626","7376468",0
"1627","7296333",0
"1628","8706240",0
"1629","8807414",0
"1630","6939338",0
"1631","8278313",0
"1632","8278311",0
"1633","8733937",0
"1634","8046072",0
"1635","7718633",0
"1636","8608995",0
"1637","8073537",0
"1638","8452407",0
"1639","8061887",0
"1640","8070719",0
"1641","8449457",0
"1642","8972198",0
"1643","8262724",0
"1644","7529590",0
"1645","7318264",0
"1646","8394446",0
"1647","8262723",0
"1648","7766823",0
"1649","7766826",0
"1650","7551960",0
"1651","7594889",0
"1652","7551966",0
"1653","7214198",0
"1654","8021330",29
"1655","8021332",28
"1656","8235969",0
"1657","7435250",0
"1658","8563023",0
"1659","7435256",0
"1660","7715896",0
"1661","8366737",0
"1662","8366730",0
"1663","8333292",0
"1664","7513896",0
"1665","8017237",104
"1666","7630748",0
"1667","8343151",0
"1668","8343150",0
"1669","8057426",0
"1670","7513898",0
"1671","8343156",0
"1672","8721587",0
"1673","8882710",0
"1674","8029493",161
"1675","6916662",0
"1676","7912525",0
"1677","7079892",0
"1678","8923963",0
"1679","7212856",0
"1680","8923969",0
"1681","8795156",0
"1682","8795152",0
"1683","8175590",0
"1684","8313482",0
"1685","7604703",0
"1686","8758342",0
"1687","8382804",0
"1688","7834048",0
"1689","8808283",0
"1690","7168605",0
"1691","8777896",0
"1692","7972332",0
"1693","8974499",0
"1694","8412307",0
"1695","8480620",0
"1696","8845670",0
"1697","8007469",28
"1698","8480629",0
"1699","8235937",0
"1700","7751865",0
"1701","7751869",0
"1702","8303645",0
"1703","8940522",0
"1704","7076290",0
"1705","8768459",0
"1706","7869872",0
"1707","8560074",0
"1708","8768453",0
"1709","8768452",0
"1710","8768451",0
"1711","6911039",0
"1712","8153063",0
"1713","7897168",0
"1714","8696667",0
"1715","7591819",0
"1716","7379775",0
"1717","6911036",1
"1718","8932346",0
"1719","8662347",0
"1720","8932340",0
"1721","7942852",0
"1722","8328786",0
"1723","7942854",0
"1724","8932349",0
"1725","8377378",0
"1726","8568478",0
"1727","D668767",0
"1728","7601757",0
"1729","8257279",0
"1730","8658082",0
"1731","7083982",0
"1732","7947378",0
"1733","8968315",0
"1734","7326173",0
"1735","7917217",0
"1736","8585285",0
"1737","8894204",0
"1738","8389293",0
"1739","8241252",0
"1740","8753619",0
"1741","7582059",0
"1742","8468678",0
"1743","8006333",17
"1744","8006332",15
"1745","8442608",0
"1746","8648144",0
"1747","8747423",0
"1748","8747422",0
"1749","8747424",0
"1750","8798764",0
"1751","7933661",0
"1752","D576280",0
"1753","8709014",0
"1754","8349019",0
"1755","8002818",37
"1756","8002817",35
"1757","7750022",0
"1758","7771952",0
"1759","7176284",0
"1760","8603107",0
"1761","7695424",0
"1762","8141608",1
"1763","8032229",0
"1764","7316507",0
"1765","8032224",0
"1766","7959610",0
"1767","8323325",0
"1768","7959612",0
"1769","8032221",0
"1770","8366708",0
"1771","7541031",0
"1772","8696984",0
"1773","8157374",0
"1774","8753269",0
"1775","8753267",0
"1776","8753264",0
"1777","7887547",0
"1778","8133240",0
"1779","8449603",0
"1780","8449601",0
"1781","7160264",0
"1782","6921390",0
"1783","7998131",0
"1784","8092818",0
"1785","7725968",0
"1786","7320697",0
"1787","7850680",0
"1788","7268208",0
"1789","8551051",0
"1790","6893393",0
"1791","7689289",0
"1792","8328802",0
"1793","8226691",0
"1794","7320698",0
"1795","8002763",108
"1796","7264632",0
"1797","7221979",0
"1798","8764765",0
"1799","8945753",0
"1800","8764767",0
"1801","8734330",0
"1802","8431665",0
"1803","8852271",0
"1804","8801703",0
"1805","8657852",0
"1806","8255031",0
"1807","8801707",0
"1808","8801706",0
"1809","8255034",0
"1810","8801704",0
"1811","8801709",0
"1812","8353622",0
"1813","7996070",0
"1814","8529603",0
"1815","8968991",0
"1816","8785627",0
"1817","7552522",0
"1818","8486117",0
"1819","8653319",0
"1820","7967806",0
"1821","7967807",0
"1822","8233991",0
"1823","8463351",0
"1824","8233992",0
"1825","8808626",0
"1826","D680454",0
"1827","7846088",0
"1828","6921821",0
"1829","8968290",0
"1830","8805496",0
"1831","7569071",0
"1832","8968296",0
"1833","8081307",0
"1834","8870783",0
"1835","8968295",0
"1836","8591473",0
"1837","8771334",0
"1838","7245966",0
"1839","8444037",0
"1840","7245964",0
"1841","8182524",0
"1842","8444038",0
"1843","8591470",0
"1844","8846131",0
"1845","7658709",0
"1846","8888836",0
"1847","8690913",0
"1848","7351828",0
"1849","7550603",0
"1850","7237196",0
"1851","7533514",0
"1852","7738942",0
"1853","8956299",0
"1854","7241300",0
"1855","7241305",0
"1856","8968334",0
"1857","8361033",0
"1858","8414637",0
"1859","8968337",0
"1860","8414632",0
"1861","8657782",0
"1862","8968339",0
"1863","8649858",0
"1864","8821523",0
"1865","8821522",0
"1866","7419696",0
"1867","7285235",0
"1868","7097659",0
"1869","8075583",0
"1870","8075580",0
"1871","8726266",0
"1872","8075585",0
"1873","8068911",0
"1874","8068910",0
"1875","8068917",0
"1876","8068915",0
"1877","7306625",0
"1878","8738136",0
"1879","8738131",0
"1880","8738132",0
"1881","8211164",0
"1882","8657871",0
"1883","8211167",0
"1884","8738138",0
"1885","8211162",0
"1886","8211163",0
"1887","7474924",0
"1888","6963780",0
"1889","7474920",0
"1890","7771387",0
"1891","7474923",0
"1892","6955658",0
"1893","8048633",0
"1894","8715237",0
"1895","7682304",0
"1896","6958064",0
"1897","7288736",0
"1898","7373206",0
"1899","8328062",0
"1900","8328063",0
"1901","8328060",0
"1902","8328061",0
"1903","8328064",0
"1904","8328065",0
"1905","8118833",0
"1906","7500975",0
"1907","7500974",0
"1908","D562981",0
"1909","8844792",0
"1910","8844790",0
"1911","8403948",0
"1912","7846575",0
"1913","8398696",0
"1914","7276073",0
"1915","7491718",0
"1916","7284401",0
"1917","7623915",0
"1918","7276074",0
"1919","7491246",0
"1920","7371257",0
"1921","8398698",0
"1922","8469031",0
"1923","8666509",0
"1924","7237990",0
"1925","8666504",0
"1926","7247155",0
"1927","8623004",0
"1928","7918011",0
"1929","8034305",0
"1930","7918012",0
"1931","7833266",0
"1932","7833264",0
"1933","8486059",0
"1934","7833263",0
"1935","8583262",0
"1936","7008442",21
"1937","8663263",0
"1938","7892252",0
"1939","8951219",0
"1940","7763035",0
"1941","7406351",0
"1942","8784734",0
"1943","8221427",0
"1944","8789529",0
"1945","8007857",19
"1946","7909823",0
"1947","7909821",0
"1948","8365972",0
"1949","7332160",0
"1950","7686837",0
"1951","8439964",0
"1952","7837682",0
"1953","8439961",0
"1954","7749217",0
"1955","7851463",0
"1956","8216199",0
"1957","7753909",0
"1958","7131967",0
"1959","7435833",0
"1960","8372110",0
"1961","8754564",0
"1962","7753905",0
"1963","7753907",0
"1964","8643561",0
"1965","7354955",0
"1966","8236020",0
"1967","7189222",0
"1968","8592036",0
"1969","8323799",0
"1970","7172577",0
"1971","7172572",0
"1972","7172571",0
"1973","8840543",0
"1974","7189227",0
"1975","8424535",0
"1976","8678264",0
"1977","8678263",0
"1978","7666342",0
"1979","8617154",0
"1980","7682352",0
"1981","6939322",0
"1982","8078277",0
"1983","8755901",0
"1984","7927362",0
"1985","8078270",0
"1986","8613366",0
"1987","8685056",0
"1988","8685053",0
"1989","7171274",0
"1990","8038688",0
"1991","8672906",0
"1992","8016879",26
"1993","8747597",0
"1994","8431087",0
"1995","8920450",0
"1996","8728059",0
"1997","7326433",0
"1998","8431088",0
"1999","8401608",0
"2000","8016874",8
"2001","8016877",11
"2002","7858107",0
"2003","8627994",0
"2004","8298149",0
"2005","8535253",0
"2006","8616468",0
"2007","8721623",0
"2008","8876806",0
"2009","8638427",0
"2010","8876803",0
"2011","8876801",0
"2012","8290570",0
"2013","8834763",0
"2014","8357361",0
"2015","8005549",28
"2016","8375553",0
"2017","8652788",0
"2018","8929963",0
"2019","7519261",0
"2020","8851286",0
"2021","8702657",0
"2022","8747940",0
"2023","8336556",0
"2024","8678998",0
"2025","8668672",0
"2026","8231980",0
"2027","7544183",0
"2028","8966997",0
"2029","8750954",0
"2030","8636811",0
"2031","8268853",0
"2032","8858501",0
"2033","8858500",0
"2034","8652161",0
"2035","7789230",0
"2036","8882766",0
"2037","7935062",0
"2038","7967789",0
"2039","7055237",0
"2040","8800840",0
"2041","8672206",0
"2042","7794434",0
"2043","8262706",0
"2044","7326571",0
"2045","8137614",0
"2046","8137618",0
"2047","8945021",0
"2048","7957789",0
"2049","7857008",0
"2050","8623067",0
"2051","7669603",0
"2052","7766208",0
"2053","D679816",0
"2054","D679814",0
"2055","D679815",0
"2056","8419658",0
"2057","8872035",0
"2058","7174206",0
"2059","8598841",0
"2060","6895282",0
"2061","8663103",0
"2062","7725190",0
"2063","8571681",0
"2064","7993395",0
"2065","7725194",0
"2066","8491532",0
"2067","7725198",0
"2068","8870861",0
"2069","8889823",0
"2070","8308750",0
"2071","8308751",0
"2072","8764954",0
"2073","7045361",0
"2074","D699573",0
"2075","8887729",0
"2076","8137777",0
"2077","7435237",0
"2078","8547062",0
"2079","D699575",0
"2080","D699574",0
"2081","7792590",0
"2082","7792591",0
"2083","8509917",0
"2084","7214241",0
"2085","8398598",0
"2086","8974517",0
"2087","7951259",0
"2088","8469254",0
"2089","8923944",0
"2090","8923945",0
"2091","8382824",0
"2092","8382825",0
"2093","8718769",0
"2094","7699966",0
"2095","7699964",0
"2096","8758363",0
"2097","7473548",0
"2098","7289852",0
"2099","6960208",0
"2100","7289850",0
"2101","8758365",0
"2102","7922756",0
"2103","7922753",0
"2104","8088139",0
"2105","8960521",0
"2106","8960520",0
"2107","6985352",0
"2108","D598104",0
"2109","7123966",0
"2110","7123965",0
"2111","7123964",0
"2112","6966903",0
"2113","7758908",0
"2114","8845657",0
"2115","8845656",0
"2116","8845659",0
"2117","8845658",0
"2118","8670831",0
"2119","7951073",0
"2120","7591783",0
"2121","8670835",0
"2122","7171266",0
"2123","8231621",0
"2124","8560083",0
"2125","8192554",0
"2126","7146219",0
"2127","7539007",0
"2128","7539004",0
"2129","8251995",0
"2130","8127424",0
"2131","6890340",0
"2132","7443175",0
"2133","8768470",0
"2134","8376955",0
"2135","7897148",0
"2136","8788061",0
"2137","8641712",0
"2138","8696689",0
"2139","8696685",0
"2140","7087083",0
"2141","8696687",0
"2142","8540927",0
"2143","8696682",0
"2144","7896892",0
"2145","8932324",0
"2146","7948370",0
"2147","8932327",0
"2148","7896898",0
"2149","8932329",0
"2150","6859354",0
"2151","7763011",0
"2152","7210966",0
"2153","8052638",0
"2154","8052637",0
"2155","8568450",0
"2156","6898461",0
"2157","7494481",0
"2158","8002789",60
"2159","8708969",0
"2160","8241278",0
"2161","7901704",0
"2162","7368528",0
"2163","7872033",0
"2164","8708963",0
"2165","6945760",0
"2166","7504019",0
"2167","7867267",0
"2168","8841558",0
"2169","7867269",0
"2170","7867268",0
"2171","7759507",0
"2172","8979870",0
"2173","8747448",0
"2174","8263558",0
"2175","8251963",0
"2176","8818527",0
"2177","7799037",0
"2178","8973748",0
"2179","8638191",0
"2180","8851073",0
"2181","7976543",0
"2182","7006872",26
"2183","8506581",0
"2184","8506580",0
"2185","7060089",0
"2186","7546939",0
"2187","8737567",0
"2188","8445012",0
"2189","7959633",0
"2190","8323304",0
"2191","7959631",0
"2192","8828092",0
"2193","7332689",0
"2194","7090655",0
"2195","8889211",0
"2196","7696259",0
"2197","8931679",0
"2198","7597775",0
"2199","7410497",0
"2200","8685557",0
"2201","7340300",0
"2202","7407671",0
"2203","7572440",0
"2204","8864658",0
"2205","8864659",0
"2206","8360294",0
"2207","7695507",0
"2208","7095210",0
"2209","7104763",0
"2210","7410947",0
"2211","8383624",0
"2212","8617104",0
"2213","7655035",0
"2214","7988625",0
"2215","8562566",0
"2216","8000788",48
"2217","8000789",36
"2218","8171946",0
"2219","8496377",0
"2220","8337543",0
"2221","8563723",0
"2222","8871238",0
"2223","7517315",0
"2224","8871236",0
"2225","8797039",0
"2226","7575875",0
"2227","7264611",0
"2228","8827913",0
"2229","8172801",0
"2230","8172800",0
"2231","8852257",0
"2232","8486135",0
"2233","8486134",0
"2234","8801728",0
"2235","8765040",0
"2236","7288066",0
"2237","8801722",0
"2238","7505869",0
"2239","8431145",0
"2240","8577440",0
"2241","7967829",0
"2242","8241657",0
"2243","8857048",0
"2244","7981114",0
"2245","7740798",0
"2246","7343659",0
"2247","8684175",0
"2248","8684176",0
"2249","6874669",0
"2250","8116847",0
"2251","8116846",0
"2252","7229779",0
"2253","8435235",0
"2254","7910595",0
"2255","6893447",0
"2256","6893446",0
"2257","8070712",0
"2258","8942935",0
"2259","7350643",0
"2260","7238182",0
"2261","8073536",0
"2262","7238184",0
"2263","8073530",0
"2264","8252361",0
"2265","7708745",0
"2266","7415811",0
"2267","8538705",0
"2268","RE43311",0
"2269","7079895",0
"2270","8372332",0
"2271","8175673",0
"2272","8443506",0
"2273","7738960",0
"2274","7846126",0
"2275","7738965",0
"2276","8177817",0
"2277","7738966",0
"2278","8424736",0
"2279","8314270",0
"2280","7917218",0
"2281","7387645",0
"2282","8968316",0
"2283","8968317",0
"2284","8968314",0
"2285","7917211",0
"2286","8968312",0
"2287","8968313",0
"2288","8968310",0
"2289","8968311",0
"2290","7722247",0
"2291","7622303",0
"2292","8287484",0
"2293","7438721",0
"2294","8868152",0
"2295","8453909",0
"2296","8734482",0
"2297","8478557",0
"2298","8505769",0
"2299","8734489",0
"2300","7641655",0
"2301","7641653",0
"2302","7862578",0
"2303","8452364",0
"2304","8452367",0
"2305","8452366",0
"2306","8886465",0
"2307","7835784",0
"2308","7787934",0
"2309","7835789",0
"2310","7507235",0
"2311","7744973",0
"2312","7507709",0
"2313","8034099",0
"2314","8768465",0
"2315","7771369",0
"2316","8591875",0
"2317","7474909",0
"2318","7294432",0
"2319","8277479",0
"2320","8676529",0
"2321","8918175",0
"2322","7981387",0
"2323","8900135",0
"2324","8657746",0
"2325","8246670",0
"2326","8246674",0
"2327","6922585",0
"2328","8968785",0
"2329","8968783",0
"2330","7300434",0
"2331","8653994",0
"2332","8114148",0
"2333","8114144",0
"2334","8114146",0
"2335","8114147",0
"2336","8114142",0
"2337","8721624",0
"2338","8482385",0
"2339","8897865",0
"2340","8747456",0
"2341","8897868",0
"2342","7636636",0
"2343","6872223",0
"2344","8623064",0
"2345","8795240",0
"2346","8623066",0
"2347","8663737",0
"2348","8312899",0
"2349","7730788",0
"2350","8951232",0
"2351","7763018",0
"2352","7392077",0
"2353","7392076",0
"2354","8496615",0
"2355","8496616",0
"2356","8216498",0
"2357","7625393",0
"2358","7049307",0
"2359","7736362",0
"2360","7365126",0
"2361","7799038",0
"2362","8639774",0
"2363","8221444",0
"2364","8961552",0
"2365","8368556",0
"2366","7753926",0
"2367","8439946",0
"2368","6876233",0
"2369","8424737",0
"2370","8470355",0
"2371","8424735",0
"2372","8424739",0
"2373","8424738",0
"2374","8236044",0
"2375","8236046",0
"2376","7354937",0
"2377","7863387",0
"2378","8460922",0
"2379","7368190",0
"2380","8457716",0
"2381","8457715",0
"2382","8855765",0
"2383","8083708",0
"2384","8855769",0
"2385","8425428",0
"2386","8457719",0
"2387","D714435",0
"2388","8765238",0
"2389","7353059",0
"2390","7514791",0
"2391","8880184",0
"2392","7699771",0
"2393","8636766",0
"2394","8636761",0
"2395","8636760",0
"2396","8636762",0
"2397","7187978",0
"2398","8948338",0
"2399","7422763",0
"2400","8312098",0
"2401","7455875",0
"2402","8152718",0
"2403","8834479",0
"2404","8915927",0
"2405","8016814",105
"2406","8951426",0
"2407","8949065",0
"2408","7423496",0
"2409","6915560",0
"2410","7716966",0
"2411","7135468",0
"2412","RE39197",0
"2413","8728075",0
"2414","7959646",0
"2415","8334289",0
"2416","8603072",0
"2417","8663252",0
"2418","6974455",0
"2419","7910742",0
"2420","8639340",0
"2421","8639341",0
"2422","8355787",0
